,heuristic,solution_len,acc,beam_width
10141,sum_heuristic,3506,True,5
10142,mult_heuristic,1660,True,4
10143,mult_heuristic,2375,True,5
10144,mult_heuristic,2600,True,4
10145,mult_heuristic,1293,True,4
10146,sum_heuristic,1318,False,2
10147,mult_heuristic,237,True,1
10148,sum_heuristic,608,True,2
10149,sum_heuristic,470,True,2
10150,mult_heuristic,3038,True,5
10151,mult_heuristic,285,False,1
10152,sum_heuristic,1283,False,2
10153,mult_heuristic,500,True,2
10154,sum_heuristic,6408,False,4
10155,mult_heuristic,1264,False,2
10156,sum_heuristic,237,True,1
10157,mult_heuristic,9325,False,5
10158,mult_heuristic,1625,True,4
10159,mult_heuristic,315,False,1
10160,mult_heuristic,9742,False,5
10161,sum_heuristic,1873,True,5
10162,sum_heuristic,6225,False,4
10163,sum_heuristic,9750,False,5
10164,sum_heuristic,497,True,2
10165,mult_heuristic,1809,True,5
10166,sum_heuristic,292,False,1
10167,mult_heuristic,9336,False,5
10168,sum_heuristic,3443,True,5
10169,mult_heuristic,1468,True,4
10170,mult_heuristic,1427,True,3
10171,mult_heuristic,6316,False,4
10172,sum_heuristic,2092,True,3
10173,mult_heuristic,3640,False,3
10174,sum_heuristic,279,False,1
10175,sum_heuristic,3412,False,3
10176,sum_heuristic,311,False,1
10177,mult_heuristic,1267,False,2
10178,sum_heuristic,291,False,1
10179,mult_heuristic,1207,True,4
10180,mult_heuristic,6470,False,4
10181,sum_heuristic,292,False,1
10182,mult_heuristic,10196,False,5
10183,mult_heuristic,1237,False,2
10184,sum_heuristic,1795,True,4
10185,mult_heuristic,492,True,2
10186,sum_heuristic,1259,True,4
10187,mult_heuristic,1307,True,4
10188,sum_heuristic,2130,True,5
10189,sum_heuristic,315,False,1
10190,mult_heuristic,294,False,1
10191,sum_heuristic,6386,True,5
10192,sum_heuristic,2094,True,5
10193,mult_heuristic,1210,False,2
10194,mult_heuristic,1389,True,4
10195,mult_heuristic,3580,False,3
10196,sum_heuristic,2476,True,3
10197,mult_heuristic,3262,True,5
10198,sum_heuristic,1281,False,2
10199,sum_heuristic,283,False,1
10200,sum_heuristic,1500,True,3
10201,mult_heuristic,461,True,2
10202,sum_heuristic,4706,True,5
10203,sum_heuristic,475,True,2
10204,mult_heuristic,294,False,1
10205,mult_heuristic,885,True,3
10206,sum_heuristic,455,True,2
10207,mult_heuristic,1331,True,4
10208,sum_heuristic,233,True,1
10209,mult_heuristic,1787,True,5
10210,sum_heuristic,297,False,1
10211,mult_heuristic,300,False,1
10212,sum_heuristic,1278,False,2
10213,sum_heuristic,3749,True,5
10214,mult_heuristic,1244,False,2
10215,mult_heuristic,3528,True,4
10216,mult_heuristic,1043,True,2
10217,sum_heuristic,3454,False,3
10218,sum_heuristic,1132,True,3
10219,sum_heuristic,1819,True,5
10220,sum_heuristic,1870,True,5
10221,mult_heuristic,301,False,1
10222,mult_heuristic,315,False,1
10223,sum_heuristic,309,False,1
10224,mult_heuristic,6322,False,4
10225,mult_heuristic,277,False,1
10226,sum_heuristic,9307,False,5
10227,mult_heuristic,2023,True,5
10228,sum_heuristic,1305,False,2
10229,sum_heuristic,2362,True,3
10230,mult_heuristic,6098,False,4
10231,sum_heuristic,306,False,1
10232,sum_heuristic,1153,True,4
10233,mult_heuristic,2760,True,5
10234,sum_heuristic,232,True,1
10235,mult_heuristic,1327,True,4
10236,mult_heuristic,237,True,1
10237,mult_heuristic,294,False,1
10238,sum_heuristic,230,True,1
10239,mult_heuristic,297,False,1
10240,sum_heuristic,5651,True,5
10241,mult_heuristic,9479,False,5
10242,mult_heuristic,9905,False,5
10243,mult_heuristic,9424,False,5
10244,mult_heuristic,1216,False,2
10245,sum_heuristic,518,True,2
10246,mult_heuristic,6322,False,4
10247,mult_heuristic,285,False,1
10248,sum_heuristic,1322,True,4
10249,mult_heuristic,1237,False,2
10250,mult_heuristic,478,True,2
10251,sum_heuristic,778,True,3
10252,sum_heuristic,1298,False,2
10253,mult_heuristic,292,False,1
10254,sum_heuristic,6151,False,4
10255,mult_heuristic,237,True,1
10256,mult_heuristic,819,True,3
10257,sum_heuristic,9649,False,5
10258,sum_heuristic,237,True,1
10259,sum_heuristic,6521,False,4
10260,sum_heuristic,1824,True,3
10261,sum_heuristic,223,True,1
10262,sum_heuristic,1268,True,4
10263,sum_heuristic,1284,False,2
10264,mult_heuristic,1456,True,4
10265,mult_heuristic,3470,False,3
10266,sum_heuristic,575,True,2
10267,mult_heuristic,301,False,1
10268,sum_heuristic,293,False,1
10269,sum_heuristic,10045,False,5
10270,sum_heuristic,1405,True,4
10271,sum_heuristic,3610,False,3
10272,sum_heuristic,236,True,1
10273,sum_heuristic,1880,True,5
10274,sum_heuristic,974,True,3
10275,mult_heuristic,1243,False,2
10276,sum_heuristic,1928,True,5
10277,mult_heuristic,517,True,2
10278,sum_heuristic,2061,True,5
10279,sum_heuristic,1758,True,5
10280,mult_heuristic,1178,True,2
10281,sum_heuristic,1220,False,2
10282,sum_heuristic,2153,True,5
10283,mult_heuristic,5615,True,5
10284,mult_heuristic,454,True,2
10285,sum_heuristic,827,True,3
10286,sum_heuristic,291,False,1
10287,mult_heuristic,1286,False,2
10288,sum_heuristic,2903,True,4
10289,sum_heuristic,1286,False,2
10290,mult_heuristic,3397,False,3
10291,mult_heuristic,1276,False,2
10292,sum_heuristic,306,False,1
10293,sum_heuristic,6020,False,4
10294,sum_heuristic,587,True,2
10295,mult_heuristic,3406,False,3
10296,mult_heuristic,6400,True,5
10297,sum_heuristic,9706,False,5
10298,mult_heuristic,506,True,2
10299,mult_heuristic,9531,False,5
10300,sum_heuristic,297,False,1
10301,sum_heuristic,1543,True,3
10302,sum_heuristic,1288,False,2
10303,mult_heuristic,1800,True,4
10304,mult_heuristic,6082,False,4
10305,mult_heuristic,3517,False,3
10306,mult_heuristic,5944,False,4
10307,mult_heuristic,297,False,1
10308,mult_heuristic,2452,True,5
10309,mult_heuristic,6084,False,4
10310,mult_heuristic,463,True,2
10311,mult_heuristic,237,True,1
10312,sum_heuristic,283,False,1
10313,mult_heuristic,229,True,1
10314,sum_heuristic,2005,True,3
10315,sum_heuristic,233,True,1
10316,sum_heuristic,9684,False,5
10317,sum_heuristic,1257,True,4
10318,mult_heuristic,483,True,2
10319,sum_heuristic,716,True,3
10320,sum_heuristic,3486,False,3
10321,mult_heuristic,3468,False,3
10322,sum_heuristic,2401,True,5
10323,sum_heuristic,1250,True,4
10324,sum_heuristic,4443,True,4
10325,mult_heuristic,305,False,1
10326,sum_heuristic,3526,False,3
10327,sum_heuristic,1056,True,3
10328,sum_heuristic,297,False,1
10329,mult_heuristic,226,True,1
10330,sum_heuristic,237,True,1
10331,mult_heuristic,2874,True,4
10332,sum_heuristic,9430,False,5
10333,mult_heuristic,1250,False,2
10334,sum_heuristic,292,False,1
10335,mult_heuristic,1252,False,2
10336,sum_heuristic,1811,True,5
10337,sum_heuristic,1803,True,3
10338,mult_heuristic,1956,True,5
10339,mult_heuristic,6172,False,4
10340,sum_heuristic,3420,False,3
10341,sum_heuristic,3174,True,4
10342,sum_heuristic,1872,True,5
10343,sum_heuristic,6354,False,4
10344,mult_heuristic,4598,True,5
10345,sum_heuristic,1265,False,2
10346,sum_heuristic,2438,True,4
10347,mult_heuristic,3451,False,3
10348,sum_heuristic,3112,True,5
10349,mult_heuristic,785,True,3
10350,mult_heuristic,6073,False,4
10351,mult_heuristic,1849,True,5
10352,mult_heuristic,3606,False,3
10353,sum_heuristic,1236,False,2
10354,mult_heuristic,469,True,2
10355,sum_heuristic,10068,False,5
10356,mult_heuristic,233,True,1
10357,sum_heuristic,306,False,1
10358,mult_heuristic,3452,False,3
10359,mult_heuristic,1760,True,5
10360,mult_heuristic,457,True,2
10361,sum_heuristic,285,False,1
10362,mult_heuristic,1343,True,4
10363,mult_heuristic,2278,True,4
10364,mult_heuristic,1242,False,2
10365,sum_heuristic,1338,True,4
10366,sum_heuristic,3604,True,5
10367,sum_heuristic,1303,False,2
10368,mult_heuristic,827,True,3
10369,mult_heuristic,2333,True,4
10370,sum_heuristic,313,False,1
10371,mult_heuristic,1228,False,2
10372,mult_heuristic,6312,False,4
10373,sum_heuristic,1250,False,2
10374,mult_heuristic,3308,False,3
10375,sum_heuristic,2078,True,5
10376,sum_heuristic,297,False,1
10377,mult_heuristic,9650,False,5
10378,mult_heuristic,3507,False,3
10379,mult_heuristic,3451,False,3
10380,sum_heuristic,1371,True,4
10381,sum_heuristic,3926,True,5
10382,mult_heuristic,285,False,1
10383,sum_heuristic,569,True,2
10384,sum_heuristic,6168,False,4
10385,mult_heuristic,1283,False,2
10386,mult_heuristic,2003,True,5
10387,sum_heuristic,1284,False,2
10388,mult_heuristic,2838,True,4
10389,mult_heuristic,237,True,1
10390,mult_heuristic,500,True,2
10391,mult_heuristic,289,False,1
10392,sum_heuristic,804,True,3
10393,mult_heuristic,10126,False,5
10394,sum_heuristic,9465,False,5
10395,mult_heuristic,2346,True,3
10396,mult_heuristic,6115,False,4
10397,sum_heuristic,451,True,2
10398,sum_heuristic,3659,True,5
10399,mult_heuristic,1858,True,5
10400,mult_heuristic,3508,False,3
10401,sum_heuristic,1167,True,3
10402,mult_heuristic,305,False,1
10403,mult_heuristic,830,True,2
10404,sum_heuristic,792,True,2
10405,sum_heuristic,9215,False,5
10406,mult_heuristic,789,True,2
10407,sum_heuristic,2938,True,5
10408,sum_heuristic,226,True,1
10409,sum_heuristic,9583,False,5
10410,sum_heuristic,1286,False,2
10411,sum_heuristic,306,False,1
10412,sum_heuristic,1269,True,4
10413,sum_heuristic,1828,True,5
10414,sum_heuristic,1853,True,5
10415,mult_heuristic,300,False,1
10416,mult_heuristic,3406,False,3
10417,sum_heuristic,293,False,1
10418,mult_heuristic,5414,True,5
10419,mult_heuristic,3605,True,4
10420,mult_heuristic,6325,False,4
10421,mult_heuristic,9658,False,5
10422,sum_heuristic,1337,True,4
10423,sum_heuristic,3516,False,3
10424,sum_heuristic,285,False,1
10425,mult_heuristic,1238,False,2
10426,mult_heuristic,471,True,2
10427,mult_heuristic,294,False,1
10428,mult_heuristic,869,True,3
10429,sum_heuristic,6201,False,4
10430,mult_heuristic,2424,True,3
10431,mult_heuristic,1221,False,2
10432,sum_heuristic,306,False,1
10433,sum_heuristic,289,False,1
10434,sum_heuristic,3795,True,5
10435,sum_heuristic,297,False,1
10436,mult_heuristic,3570,False,3
10437,mult_heuristic,2238,True,5
10438,mult_heuristic,2516,True,3
10439,sum_heuristic,297,False,1
10440,mult_heuristic,3437,False,3
10441,mult_heuristic,2476,True,3
10442,mult_heuristic,306,False,1
10443,mult_heuristic,1269,False,2
10444,mult_heuristic,297,False,1
10445,sum_heuristic,922,True,3
10446,sum_heuristic,6275,False,4
10447,mult_heuristic,2297,True,5
10448,sum_heuristic,1325,False,2
10449,mult_heuristic,811,True,3
10450,sum_heuristic,904,True,3
10451,mult_heuristic,6260,False,4
10452,sum_heuristic,483,True,2
10453,mult_heuristic,1274,False,2
10454,sum_heuristic,9339,False,5
10455,sum_heuristic,1540,True,3
10456,sum_heuristic,306,False,1
10457,mult_heuristic,2287,True,5
10458,mult_heuristic,297,False,1
10459,mult_heuristic,6468,False,4
10460,sum_heuristic,9728,False,5
10461,mult_heuristic,279,False,1
10462,sum_heuristic,3649,False,3
10463,mult_heuristic,1267,False,2
10464,sum_heuristic,488,True,2
10465,sum_heuristic,1816,True,5
10466,mult_heuristic,230,True,1
10467,sum_heuristic,2747,True,5
10468,sum_heuristic,9558,False,5
10469,mult_heuristic,9464,False,5
10470,mult_heuristic,290,False,1
10471,mult_heuristic,1225,False,2
10472,sum_heuristic,6091,False,4
10473,sum_heuristic,1284,False,2
10474,mult_heuristic,1306,True,3
10475,mult_heuristic,283,False,1
10476,sum_heuristic,909,True,2
10477,sum_heuristic,1232,False,2
10478,sum_heuristic,1845,True,4
10479,sum_heuristic,1181,False,2
10480,mult_heuristic,10302,False,5
10481,sum_heuristic,1236,False,2
10482,mult_heuristic,3368,False,3
10483,sum_heuristic,2428,True,3
10484,mult_heuristic,1191,True,2
10485,sum_heuristic,6818,False,4
10486,sum_heuristic,284,False,1
10487,mult_heuristic,3506,False,3
10488,sum_heuristic,3526,False,3
10489,mult_heuristic,1012,True,3
10490,mult_heuristic,294,False,1
10491,sum_heuristic,802,True,2
10492,sum_heuristic,510,True,2
10493,mult_heuristic,485,True,2
10494,sum_heuristic,490,True,2
10495,mult_heuristic,226,True,1
10496,sum_heuristic,3502,False,3
10497,mult_heuristic,289,False,1
10498,sum_heuristic,237,True,1
10499,mult_heuristic,1319,True,4
10500,mult_heuristic,237,True,1
10501,mult_heuristic,9589,False,5
10502,sum_heuristic,6171,False,4
10503,sum_heuristic,4021,True,4
10504,sum_heuristic,3436,False,3
10505,sum_heuristic,6314,False,4
10506,mult_heuristic,306,False,1
10507,mult_heuristic,1716,True,4
10508,mult_heuristic,3270,False,3
10509,mult_heuristic,482,True,2
10510,mult_heuristic,289,False,1
10511,sum_heuristic,3420,False,3
10512,sum_heuristic,597,True,2
10513,mult_heuristic,823,True,2
10514,mult_heuristic,5935,False,4
10515,mult_heuristic,9729,False,5
10516,sum_heuristic,1272,False,2
10517,sum_heuristic,5432,True,5
10518,sum_heuristic,457,True,2
10519,mult_heuristic,2367,True,3
10520,sum_heuristic,3328,False,3
10521,mult_heuristic,1272,False,2
10522,sum_heuristic,285,False,1
10523,mult_heuristic,6197,False,4
10524,mult_heuristic,1205,False,2
10525,mult_heuristic,294,False,1
10526,sum_heuristic,1725,True,3
10527,mult_heuristic,3552,False,3
10528,sum_heuristic,1315,True,4
10529,sum_heuristic,6210,False,4
10530,sum_heuristic,817,True,3
10531,mult_heuristic,502,True,2
10532,mult_heuristic,9391,False,5
10533,sum_heuristic,1261,False,2
10534,mult_heuristic,1841,True,5
10535,mult_heuristic,1274,False,2
10536,sum_heuristic,1201,False,2
10537,mult_heuristic,1235,False,2
10538,mult_heuristic,1271,True,4
10539,sum_heuristic,1213,False,2
10540,mult_heuristic,2943,True,5
10541,sum_heuristic,3579,False,3
10542,mult_heuristic,3615,False,3
10543,sum_heuristic,3038,True,5
10544,mult_heuristic,1313,False,2
10545,mult_heuristic,1878,True,5
10546,mult_heuristic,300,False,1
10547,mult_heuristic,10026,False,5
10548,sum_heuristic,3514,False,3
10549,mult_heuristic,1161,False,2
10550,mult_heuristic,1752,True,5
10551,mult_heuristic,293,False,1
10552,mult_heuristic,3333,False,3
10553,sum_heuristic,500,True,2
10554,mult_heuristic,827,True,3
10555,mult_heuristic,3516,False,3
10556,mult_heuristic,6167,False,4
10557,mult_heuristic,9619,False,5
10558,sum_heuristic,9888,False,5
10559,sum_heuristic,297,False,1
10560,mult_heuristic,1865,True,5
10561,sum_heuristic,293,False,1
10562,mult_heuristic,1082,True,3
10563,sum_heuristic,4469,True,4
10564,mult_heuristic,9540,False,5
10565,sum_heuristic,293,False,1
10566,mult_heuristic,844,True,3
10567,mult_heuristic,1241,False,2
10568,mult_heuristic,490,True,2
10569,sum_heuristic,917,True,2
10570,sum_heuristic,293,False,1
10571,sum_heuristic,306,False,1
10572,sum_heuristic,6139,False,4
10573,mult_heuristic,461,True,2
10574,mult_heuristic,1743,True,3
10575,sum_heuristic,301,False,1
10576,mult_heuristic,2774,True,3
10577,sum_heuristic,244,True,1
10578,sum_heuristic,309,False,1
10579,sum_heuristic,3072,True,5
10580,mult_heuristic,294,False,1
10581,sum_heuristic,794,True,3
10582,sum_heuristic,1435,True,4
10583,sum_heuristic,9946,False,5
10584,sum_heuristic,1406,True,4
10585,mult_heuristic,3579,False,3
10586,mult_heuristic,865,True,2
10587,sum_heuristic,10071,False,5
10588,sum_heuristic,3520,False,3
10589,sum_heuristic,1257,False,2
10590,sum_heuristic,1275,False,2
10591,sum_heuristic,600,True,2
10592,sum_heuristic,1275,True,4
10593,sum_heuristic,3399,False,3
10594,mult_heuristic,1688,True,4
10595,sum_heuristic,306,False,1
10596,mult_heuristic,1837,True,5
10597,sum_heuristic,1910,True,5
10598,mult_heuristic,1312,True,4
10599,sum_heuristic,2115,True,5
10600,mult_heuristic,1608,True,4
10601,mult_heuristic,9603,False,5
10602,mult_heuristic,288,False,1
10603,mult_heuristic,592,True,2
10604,sum_heuristic,6306,False,4
10605,sum_heuristic,293,False,1
10606,mult_heuristic,1425,True,3
10607,mult_heuristic,306,False,1
10608,mult_heuristic,9279,False,5
10609,mult_heuristic,318,False,1
10610,sum_heuristic,306,False,1
10611,mult_heuristic,802,True,3
10612,sum_heuristic,233,True,1
10613,sum_heuristic,6114,False,4
10614,sum_heuristic,2752,True,4
10615,mult_heuristic,1640,True,4
10616,sum_heuristic,6369,False,4
10617,sum_heuristic,10001,False,5
10618,sum_heuristic,606,True,2
10619,mult_heuristic,6356,False,4
10620,mult_heuristic,294,False,1
10621,sum_heuristic,293,False,1
10622,sum_heuristic,1293,False,2
10623,mult_heuristic,1257,True,4
10624,sum_heuristic,1819,True,5
10625,mult_heuristic,479,True,2
10626,mult_heuristic,3427,False,3
10627,mult_heuristic,461,True,2
10628,mult_heuristic,873,True,3
10629,sum_heuristic,1279,False,2
10630,sum_heuristic,9786,False,5
10631,sum_heuristic,884,True,3
10632,mult_heuristic,4188,True,5
10633,mult_heuristic,9648,False,5
10634,sum_heuristic,846,True,3
10635,mult_heuristic,1813,True,5
10636,sum_heuristic,300,False,1
10637,mult_heuristic,1211,False,2
10638,mult_heuristic,9058,False,5
10639,sum_heuristic,3467,False,3
10640,sum_heuristic,9409,False,5
10641,mult_heuristic,291,False,1
10642,mult_heuristic,6023,False,4
10643,sum_heuristic,1861,True,5
10644,mult_heuristic,1213,False,2
10645,mult_heuristic,6238,True,5
10646,sum_heuristic,2122,True,5
10647,sum_heuristic,1447,True,4
10648,sum_heuristic,5744,False,4
10649,mult_heuristic,1864,True,5
10650,sum_heuristic,510,True,2
10651,sum_heuristic,2429,True,4
10652,sum_heuristic,1246,False,2
10653,sum_heuristic,9981,False,5
10654,sum_heuristic,1828,True,5
10655,sum_heuristic,3526,False,3
10656,mult_heuristic,292,False,1
10657,sum_heuristic,554,True,2
10658,sum_heuristic,477,True,2
10659,sum_heuristic,3504,False,3
10660,sum_heuristic,9373,False,5
10661,mult_heuristic,1716,True,5
10662,mult_heuristic,9557,False,5
10663,sum_heuristic,301,False,1
10664,sum_heuristic,3806,True,5
10665,mult_heuristic,297,False,1
10666,mult_heuristic,293,False,1
10667,mult_heuristic,3620,False,3
10668,mult_heuristic,315,False,1
10669,mult_heuristic,910,True,3
10670,sum_heuristic,1816,True,5
10671,sum_heuristic,510,True,2
10672,mult_heuristic,2895,True,3
10673,mult_heuristic,1218,False,2
10674,mult_heuristic,1462,True,3
10675,mult_heuristic,3646,True,5
10676,sum_heuristic,298,False,1
10677,mult_heuristic,2509,True,5
10678,mult_heuristic,317,False,1
10679,mult_heuristic,761,True,2
10680,sum_heuristic,1950,True,5
10681,mult_heuristic,306,False,1
10682,sum_heuristic,2272,True,3
10683,sum_heuristic,815,True,3
10684,mult_heuristic,6072,False,4
10685,mult_heuristic,284,False,1
10686,mult_heuristic,479,True,2
10687,mult_heuristic,9453,False,5
10688,sum_heuristic,1886,True,5
10689,mult_heuristic,1353,True,3
10690,sum_heuristic,9710,False,5
10691,mult_heuristic,1284,False,2
10692,mult_heuristic,1262,False,2
10693,mult_heuristic,301,False,1
10694,mult_heuristic,2102,True,5
10695,sum_heuristic,6318,False,4
10696,sum_heuristic,898,True,2
10697,mult_heuristic,234,True,1
10698,sum_heuristic,6568,True,5
10699,mult_heuristic,1235,False,2
10700,mult_heuristic,1879,True,5
10701,sum_heuristic,1206,True,3
10702,mult_heuristic,1252,True,4
10703,mult_heuristic,842,True,3
10704,sum_heuristic,3508,False,3
10705,mult_heuristic,561,True,2
10706,sum_heuristic,219,True,1
10707,sum_heuristic,3097,True,5
10708,sum_heuristic,1874,True,5
10709,mult_heuristic,1218,False,2
10710,mult_heuristic,298,False,1
10711,mult_heuristic,841,True,3
10712,sum_heuristic,297,False,1
10713,mult_heuristic,1264,False,2
10714,mult_heuristic,1250,False,2
10715,sum_heuristic,306,False,1
10716,sum_heuristic,229,True,1
10717,mult_heuristic,233,True,1
10718,mult_heuristic,2860,True,4
10719,mult_heuristic,279,False,1
10720,mult_heuristic,1298,False,2
10721,mult_heuristic,1217,False,2
10722,sum_heuristic,2399,True,4
10723,mult_heuristic,9448,False,5
10724,mult_heuristic,3395,False,3
10725,sum_heuristic,2045,True,5
10726,mult_heuristic,1226,False,2
10727,mult_heuristic,794,True,3
10728,mult_heuristic,1199,False,2
10729,sum_heuristic,2740,True,5
10730,sum_heuristic,9635,False,5
10731,mult_heuristic,230,True,1
10732,sum_heuristic,1813,True,5
10733,mult_heuristic,1245,False,2
10734,sum_heuristic,583,True,2
10735,sum_heuristic,1243,False,2
10736,sum_heuristic,1120,True,3
10737,mult_heuristic,829,True,2
10738,mult_heuristic,3418,False,3
10739,sum_heuristic,297,False,1
10740,mult_heuristic,6202,False,4
10741,mult_heuristic,2257,True,4
10742,mult_heuristic,483,True,2
10743,mult_heuristic,1841,True,5
10744,sum_heuristic,1830,True,5
10745,sum_heuristic,306,False,1
10746,mult_heuristic,5000,True,5
